timestamp,voltage,current,frequency,power,pressure,temperature
2025-01-09 08:00:00,232.4338029523672,8.560502321433257,50.14368593009913,19.897501097532995,33.23647614029682,31.02794530745541
2025-01-09 08:02:00,224.85717501802154,9.22405879145272,49.99159993895436,20.740958020462045,30.306849616359973,25.934519398417233
2025-01-09 08:04:00,224.497282048441,9.03620777967134,50.00807882278523,20.286040865611938,29.85686251451965,26.60057465873798
2025-01-09 08:06:00,224.1562096275528,9.065674946684684,50.02265111323453,20.321273337643056,29.995862162759305,25.40403656301786
2025-01-09 08:08:00,221.13961124698255,8.27770004808355,50.00705976630409,18.305273706523252,29.578050889151335,25.61172552507172
2025-01-09 08:10:00,223.71312664897889,9.818122339413593,49.96543937763132,21.96442846372402,30.32718878280289,26.121195227813686
2025-01-09 08:12:00,224.63562287274644,8.588046544345215,49.99801974942327,19.29181184749125,30.136583507282346,25.432319509697418
2025-01-09 08:14:00,222.94234314356663,7.7702200375492385,49.994365394163985,17.323110619123195,29.58872043445869,26.388606206458594
2025-01-09 08:16:00,224.91946902517154,9.654713191156665,49.980364617121296,21.715329645452766,29.27505312202132,26.115127313267518
2025-01-09 08:18:00,224.88223481542417,9.403014577103047,50.026526704327885,21.14570932100944,30.02252197819673,25.984320121413727
2025-01-09 08:20:00,226.85071558710868,9.916159121041767,49.974143454465995,22.4948779248396,30.10308856417802,25.677179407480605
2025-01-09 08:22:00,223.22780561665448,8.755550100095462,49.95846932503567,19.544822358109897,29.784773407892,26.232344814157546
2025-01-09 08:24:00,225.44502569956998,10.394098549308227,49.99287808800877,23.432978145726562,29.916314763693077,25.65271976551348
2025-01-09 08:26:00,227.42064877232858,9.093306401581184,50.017431396747405,20.680056413331616,29.90350112183783,25.979505994516543
2025-01-09 08:28:00,224.47388598806236,9.770450533482865,50.02554944900464,21.932109991050357,29.816266056864578,26.32979555401335
2025-01-09 08:30:00,224.46836488069528,9.434502684744892,50.02563038029101,21.177473911072155,30.250208483767054,25.992066924397587
2025-01-09 08:32:00,226.19464606362806,10.099253888858224,50.019095046065026,22.843971588970053,30.236944968239374,26.002034386725295
2025-01-09 08:34:00,223.98385206523974,8.33531862971532,50.044177593779615,18.669767748747933,29.489684029756916,26.221223268381028
2025-01-09 08:36:00,226.2904298905634,9.080939017950879,49.99497476048457,20.54929594182095,30.454591431304113,26.595332879255984
2025-01-09 08:38:00,223.1444892149387,8.947725010222033,49.996390393890785,19.966355270417274,30.408180573422644,26.298082445614153
2025-01-09 08:40:00,225.5134624187371,10.476478735077347,50.04275343107771,23.625869935035634,30.138380937724936,26.35221206716279
2025-01-09 08:42:00,224.53613573164617,8.558582768411785,49.99953572381817,19.217111021586366,29.9731238147959,26.25346372788726
2025-01-09 08:44:00,225.36082746310794,9.213154613990904,50.065823346029234,20.762841473545407,30.682806365543627,26.146439288035527
2025-01-09 08:46:00,225.224664425998,9.810395862456462,49.95472903785028,22.095431160079556,30.460378717242733,25.92314291501121
2025-01-09 08:48:00,223.41892716116314,9.098528968767098,49.981906596933726,20.327835809467093,29.374973546782606,26.114716542520426
2025-01-09 08:50:00,227.2887954910676,9.394610267173032,50.01440233910081,21.352896517337754,30.315121654105617,25.94287952554837
2025-01-09 08:52:00,222.84476507574584,8.60893942815355,50.03273634784825,19.184570844182034,30.09533477726123,26.61454673223969
2025-01-09 08:54:00,225.41121193703583,10.45718181497554,49.99701971984074,23.571660263595685,30.288628848656987,26.339222342124877
2025-01-09 08:56:00,229.77704529702834,8.209895961054501,50.03557718678722,18.864456361271102,30.137036113014233,26.169596437195114
2025-01-09 08:58:00,223.60351415631075,9.7405826217541,49.98728771506617,21.780285041541074,30.08393815575792,26.42994037352938
2025-01-09 09:00:00,226.34720773374232,9.470814280053848,50.00470708182348,21.436923672550414,30.776548637350405,25.556627765724595
2025-01-09 09:02:00,226.58327527026566,10.117043815258212,50.095379328067295,22.923529237139903,31.108696782165826,25.900027689484343
2025-01-09 09:04:00,226.71138042769735,9.2023264544056,49.99833353768849,20.862721336246114,31.514567496711,26.22694766955485
2025-01-09 09:06:00,227.5044432625542,8.583124394504384,50.06122965502477,19.526989368249676,30.434529780506683,26.190581287983175
2025-01-09 09:08:00,227.41432838788518,9.44597666251145,50.01959238414014,21.481504386726783,30.697072940949884,25.915501096015902
2025-01-09 09:10:00,228.2864053792234,9.807158634037522,50.01947266038917,22.388409915482406,29.618734315799845,26.299860745475307
2025-01-09 09:12:00,223.3431148094612,9.523539400761114,50.05857155580458,21.27016953776617,29.6848731816757,25.761277650878743
2025-01-09 09:14:00,225.46660351843084,10.155785895088847,50.03309447175967,22.897905518260696,30.399487132858745,25.875591101559717
2025-01-09 09:16:00,223.22076110046905,10.273532132495655,50.008618122497325,22.93265661805805,30.159790748705642,26.289066580970278
2025-01-09 09:18:00,224.64135778705338,8.63218113470537,50.05151410512285,19.39144890764001,30.28331076520507,25.763891971211926
2025-01-09 09:20:00,227.7236915598704,8.895160531764233,50.028439112747215,20.25638793311011,30.48187374398632,25.637929543508356
2025-01-09 09:22:00,226.67592472712073,8.284998920404218,50.03553048816662,18.78009791645823,30.42331434583963,26.225574655449655
2025-01-09 09:24:00,224.71976913374732,9.270226882948881,50.01770007389334,20.832032449537305,30.382534679479996,26.173426694693305
2025-01-09 09:26:00,228.05480282236678,9.952819275682677,50.02458498406876,22.697882374424644,30.63077052809386,26.38256581306205
2025-01-09 09:28:00,225.5449455859056,9.496941880576534,50.070695589386276,21.419872396871423,29.786502663395876,26.442733027332096
2025-01-09 09:30:00,223.57825722621175,8.610033905423956,50.00182163959998,19.250163752332817,30.353710216308325,26.24718168236976
2025-01-09 09:32:00,224.02221133508868,10.024031553437515,50.00707711881432,22.456057150937763,30.612309951461818,26.564196247851612
2025-01-09 09:34:00,225.9007265897961,9.668789917685746,50.04853028385993,21.84186667649305,29.87981547997272,26.272072353482194
2025-01-09 09:36:00,230.15514788287746,9.150233317084256,50.03019367294082,21.05973302256359,30.353301499006925,26.01406965776481
2025-01-09 09:38:00,222.7532189619815,9.980458606788789,50.005772212725816,22.231792813790157,30.29529879278986,26.68535453388536
2025-01-09 09:40:00,226.26975037684824,9.646739653603928,50.05655328788137,21.82765373371404,29.64561520292492,26.375259589882162
2025-01-09 09:42:00,228.60332503718095,10.588501589964729,50.06683375598699,24.20566670627414,30.46092935477638,26.86179550246736
2025-01-09 09:44:00,224.85112174679892,9.371825492321227,50.01327368043409,21.07265474763674,30.15313094951069,26.365633418069514
2025-01-09 09:46:00,225.78397211222543,9.646271416702321,50.036063820206515,21.779734765356743,30.435126631491656,25.967411913212157
2025-01-09 09:48:00,227.04282296694612,9.567340410103244,50.017825174606465,21.721959749955804,30.317550897554927,26.31366792914234
2025-01-09 09:50:00,227.32652511144443,10.9063323765286,50.007732386992686,24.79298640866688,30.37744812133503,25.96694802076552
2025-01-09 09:52:00,225.77261687535167,9.335389409102648,50.03259702776775,21.076752964435478,30.433365756348145,26.10028266615798
2025-01-09 09:54:00,226.4795289775952,9.136277936868407,50.02379665861564,20.69179923750352,30.914053979800197,26.250622308696183
2025-01-09 09:56:00,224.2616734441322,9.451998499988397,49.99781017803873,21.197210009988254,31.166708210744932,26.43025803550808
2025-01-09 09:58:00,231.25478793447905,9.910947577088907,50.0176651458054,22.919540801694342,29.64866090008045,26.541472049602934
2025-01-09 10:00:00,225.97915312718905,9.904328318121069,50.047559874074175,22.381717256226356,30.94547920526322,26.776077695958996
2025-01-09 10:02:00,227.33339561508416,9.12328197706066,50.0194185545485,20.740266709990983,30.048000304153117,25.6779454554817
2025-01-09 10:04:00,227.37915079435808,9.275078541153187,50.05514347639988,21.08959482238385,30.827639113287965,25.950728871003903
2025-01-09 10:06:00,224.4238176075889,9.33911495490132,50.03617996455419,20.959198312550793,30.23488284066956,26.478104167393678
2025-01-09 10:08:00,223.59225527494579,9.089693714083422,49.99442838864596,20.323851172904106,30.85446501373669,26.530876611342208
2025-01-09 10:10:00,227.9421345046154,10.467919815200698,50.05385222396429,23.86079986500006,29.856124880177468,26.451095274559922
2025-01-09 10:12:00,229.42247345405963,11.480041569003255,50.0777222337178,26.3377953211615,29.975714400101978,26.50676781366825
2025-01-09 10:14:00,225.1742875028463,9.494920817048273,50.08094222904989,21.380120298747883,30.123676920210404,26.754235673433293
2025-01-09 10:16:00,227.10112562428043,9.811685473253334,50.02111083148269,22.28244815247233,30.820842617479205,26.356158874597526
2025-01-09 10:18:00,228.66311750103787,9.154876388717794,50.03818498603699,20.93382575380854,30.375859046551884,26.23378523299271
2025-01-09 10:20:00,227.53777802649952,8.580604645861243,50.07131409248518,19.52411715243126,30.96024205845273,26.45953808910506
2025-01-09 10:22:00,226.6841792161971,10.372294175649934,50.11783076525328,23.51234991796147,29.909803605307804,26.655464017095696
2025-01-09 10:24:00,226.09183223918254,10.438458165420325,50.00618976914145,23.60050132371937,30.45485117630436,26.397780399015293
2025-01-09 10:26:00,227.12234575112552,9.040546499208247,50.05453243715943,20.53310127772303,30.804042856638443,26.629064925057133
2025-01-09 10:28:00,230.45943990117271,10.134094375105674,50.054498838932616,23.354977135924788,29.60161024147275,26.78070276415309
2025-01-09 10:30:00,229.85496689491325,10.593460466168333,50.02930808222208,24.349595047536944,29.98435346830379,26.28615931747865
2025-01-09 10:32:00,226.79366151868172,11.156535949562432,50.06653713583491,25.302316378660667,31.291563975616807,26.248118010193966
2025-01-09 10:34:00,226.5080477099306,9.703757381235272,50.06993459423339,21.9797913987443,31.068182758337457,26.604992377378974
2025-01-09 10:36:00,229.60878525127166,10.347944408384588,50.03796872381271,23.759789454568747,30.464474172521715,26.007776085527567
2025-01-09 10:38:00,229.7504521155999,10.522611703788028,50.07378130559512,24.175747963822023,30.03977443237293,26.776031544552072
2025-01-09 10:40:00,228.20469820569923,10.53036072034213,50.08062980319291,24.030777901828255,30.499647745455793,26.439977665169447
2025-01-09 10:42:00,228.70451871421204,10.256562566204225,50.06924226335823,23.45722205365941,30.686048244866598,26.220670652622637
2025-01-09 10:44:00,228.36739872972606,9.641580275342132,50.045475554083765,22.018226071237187,30.38483778357688,26.313235981379588
2025-01-09 10:46:00,227.4533376672471,9.65942771487853,50.11441829217957,21.970690737046315,30.467965400623097,26.47883194450823
2025-01-09 10:48:00,227.69695701511537,9.725643601642942,50.070711748044175,22.144994531076247,30.126348620897094,25.997256256998664
2025-01-09 10:50:00,228.74752448561574,10.335706425942455,50.0597485598251,23.642672587444075,31.056686344660218,25.865413924565072
2025-01-09 10:52:00,229.70139046680285,9.591252241166513,50.0378561768041,22.031239761137872,30.178380730701633,26.323094521905908
2025-01-09 10:54:00,228.32616688563346,8.42922220398064,50.116962429334116,19.246119956621705,30.831935143409993,26.963381858359057
2025-01-09 10:56:00,228.98495495554766,10.339150268720177,50.06952026190135,23.675098585615284,30.951853351333956,26.608450590726815
2025-01-09 10:58:00,227.22469559380278,10.482748007258005,50.03283524181563,23.819392249357428,31.242538114319053,25.83944448908819
2025-01-09 11:00:00,224.82558510747992,10.72299253127762,50.08626603042378,24.108030699476284,30.816259032672175,26.201193946396256
2025-01-09 11:02:00,225.03315694402158,11.236603706307342,50.075611072613945,25.286084053592347,30.158939940429953,25.747975976060385
2025-01-09 11:04:00,227.160286431074,9.827276718298846,50.05219257681769,22.32366994166191,30.060348234297344,27.09460434281183
2025-01-09 11:06:00,229.06874664200186,9.534517794207416,50.091405619720106,21.84060040954957,30.37148541433769,26.31373732461173
2025-01-09 11:08:00,228.99449519993865,11.394047991489549,50.042278230496386,26.091742680950244,29.937497999496077,26.22002407918955
2025-01-09 11:10:00,226.3904339329972,10.312846927974764,50.09406775857016,23.34729891108784,29.962369755813963,26.39705283563058
2025-01-09 11:12:00,231.16990307295103,10.874457040788355,50.106490832994474,25.138471800900138,30.48578803022709,26.428948732131197
2025-01-09 11:14:00,228.8087800921385,10.524665497676269,50.07031663500993,24.081358734011268,30.69802992484562,25.974683238312224
2025-01-09 11:16:00,222.84816425667645,10.3032159795341,50.07878762340225,22.960527669792285,30.06009734268006,26.46976277395072
2025-01-09 11:18:00,226.95236186452155,9.643171677098833,50.09000990788222,21.885405879826394,30.5802285295713,26.024335935816378
2025-01-09 11:20:00,231.9860304121804,11.693734850616941,50.09526734661876,27.127831286871956,30.314880849158627,26.706884509392612
2025-01-09 11:22:00,228.89505952768738,9.296455319420822,50.047187503243656,21.279126937353148,31.00035680165586,26.840502405910573
2025-01-09 11:24:00,227.49664393232038,10.67607860478094,50.04514429925553,24.287720529453136,29.5863283411371,26.865236500374316
2025-01-09 11:26:00,228.36019113102262,10.908804149409486,50.03203332155139,24.91136600570043,30.226492497392492,26.218699730241436
2025-01-09 11:28:00,229.39886697521627,10.70258044953661,50.07540660312211,24.55159828834799,30.747046326092306,26.557748624363562
2025-01-09 11:30:00,230.0552939824599,10.435034359130155,50.06073206828825,24.006348972067578,30.881442654435894,26.473376548397308
2025-01-09 11:32:00,228.72596962840754,8.889951287360432,50.08739421518053,20.333627281508246,30.57943251807713,26.45760309395074
2025-01-09 11:34:00,229.6025575433539,10.340288073704881,50.06624320607624,23.741565874576807,30.8161698107508,26.00081010115587
2025-01-09 11:36:00,232.20161079815122,9.698507458527478,50.11421995002998,22.520090542079643,30.888534505303156,26.6815191056534
2025-01-09 11:38:00,226.42981607789997,11.344217190574675,50.04553234278675,25.686690120095747,30.619121187084872,26.919590997276998
2025-01-09 11:40:00,228.91804486017287,11.108753915360747,50.105497883263084,25.429942271371726,30.805379560851016,27.049826387242746
2025-01-09 11:42:00,226.50787511716737,10.633855846092388,50.10622371352989,24.086520920006546,30.470347788958545,26.69713658404935
2025-01-09 11:44:00,229.28015134792076,10.45484339201168,50.090167181534646,23.97088075239247,30.82294490200898,26.677551208408648
2025-01-09 11:46:00,229.94726097106988,10.245158315045565,50.02422142038192,23.55846092759709,30.68810100162461,27.01810118430349
2025-01-09 11:48:00,226.40594744491545,10.81902063083482,50.09007289673694,24.494906163502442,30.90535678274864,25.949491689862615
2025-01-09 11:50:00,226.74802260634127,10.77307152893599,50.08328607058562,24.42772666582909,30.863272376173207,26.550967608096702
2025-01-09 11:52:00,229.11272635146562,10.427498250019278,49.99306683503252,23.890725530870537,31.023815730555473,26.557634997191347
2025-01-09 11:54:00,226.40055981701389,10.111556200934249,50.08664505544836,22.89261984512712,31.139488781238803,26.923927077599213
2025-01-09 11:56:00,228.1216175037324,10.821185125477795,50.08682891308851,24.685462541313242,30.206591361438427,26.700377466099965
2025-01-09 11:58:00,230.87134148483915,11.270765382623388,50.1204043193474,26.02096723447148,30.936176732375333,26.831000343312574
2025-01-09 12:00:00,228.26498053437615,11.183203728610827,50.020523194894395,25.52733781423313,30.455893179948387,27.093987326656904
2025-01-09 12:02:00,229.7423909800712,10.783041607803698,50.04986702923754,24.77321761014413,31.109413813976094,26.305056349523436
2025-01-09 12:04:00,226.86034704316893,10.498817865415573,50.06397247092169,23.81765464491199,30.337009337177104,26.85815693908413
2025-01-09 12:06:00,226.34654307317268,10.66323783177451,50.04068221729864,24.135870211892335,30.514856207321348,26.91659989941209
2025-01-09 12:08:00,225.69361868332768,10.94049519547635,50.085837930967095,24.69199950854618,30.95625686638767,26.49921861812481
2025-01-09 12:10:00,228.041347118218,9.429494065712465,50.09696936121953,21.50314529388313,30.938339274667314,27.12988763032346
2025-01-09 12:12:00,230.13020991479956,9.888278791117939,50.1182912428539,22.75591673896032,30.09596836892475,26.658596051828845
2025-01-09 12:14:00,228.16851620932923,10.925522528653003,50.13858792432191,24.928602641743545,31.03077206414799,27.234894645567802
2025-01-09 12:16:00,226.04934027199678,10.546627336453778,50.054874064450004,23.84058151499983,31.224424502963437,26.61531760839886
2025-01-09 12:18:00,228.86227833992825,11.542139685928916,50.165862647832334,26.415603854393957,30.954091683628565,27.48748555528909
2025-01-09 12:20:00,229.33349470848555,10.900379531477945,50.09897182320543,24.998221316026815,31.00791473145563,26.36586474863499
2025-01-09 12:22:00,226.84708720464516,10.46326221771914,50.060713559530264,23.73560556748003,30.74021489654583,26.71804613568028
2025-01-09 12:24:00,225.0345606326583,11.261152221873134,50.074453111604306,25.341484424667048,30.431710585599518,26.63620833854856
2025-01-09 12:26:00,229.4747589172619,10.389017481273122,50.09297776583595,23.840172819023692,31.23147565823001,26.905111253166186
2025-01-09 12:28:00,233.2811325989025,11.475738162205,50.055747331340584,26.770731958876304,31.05454543769602,26.356853772153386
2025-01-09 12:30:00,230.6487527563498,10.201595936657482,50.120793358623736,23.529853789142944,30.907118433601124,26.82900127238704
2025-01-09 12:32:00,229.40452687225903,12.033660822168784,50.120224144302504,27.605762674508696,31.001685135051314,26.702564206856458
2025-01-09 12:34:00,234.71675580090093,11.124889369391681,50.0903275903006,26.11197941427546,30.904317606313523,26.79852267948369
2025-01-09 12:36:00,229.8583630413445,11.265431562417184,50.11324005115862,25.894536578915098,30.48367173773295,26.21800983985049
2025-01-09 12:38:00,230.82729781016627,11.141542492866996,50.12365652588723,25.717721470656326,30.986422055168536,26.605787972115714
2025-01-09 12:40:00,230.75963786425763,10.84897305582663,50.054563464259864,25.035050935616415,30.23935772868691,26.885208259419045
2025-01-09 12:42:00,232.04008521635942,10.381222818082797,50.066268604462685,24.088598273579475,30.8920442666772,26.47327769714443
2025-01-09 12:44:00,230.56791901650755,10.922775183932304,50.096966022249305,25.18441544044422,31.217033772206467,26.50491337186728
2025-01-09 12:46:00,227.27515682117112,10.127397791722878,50.104716261380446,23.017059213041993,30.461595960957254,26.86233367282391
2025-01-09 12:48:00,228.22965552229726,11.176617701441698,50.043769425524715,25.508356079044482,31.342828744489527,27.191250881847527
2025-01-09 12:50:00,229.672403235017,10.128469748966605,50.11600026985548,23.262299883383292,30.242928134800884,26.650320897673
2025-01-09 12:52:00,228.71243779074098,10.44792538651851,50.11590480158565,23.89570485006418,31.137106639961008,26.7459380115314
2025-01-09 12:54:00,230.04862313593804,10.15990313352454,50.06892742457373,23.37271727061823,30.926098822992866,26.619727783569694
2025-01-09 12:56:00,230.92731579572208,10.556377983990012,50.110723882619126,24.377560323678694,30.526232206388187,27.352972918975443
2025-01-09 12:58:00,226.45836515268581,11.64060609557626,50.087596429954104,26.36112625790589,31.48986989236937,26.475860724750685
2025-01-09 13:00:00,228.89639940599244,11.414535076747132,50.092825246953005,26.12745979960822,31.001878443990094,26.91155611699128
