timestamp,voltage,current,frequency
2024-01-06 13:20:00,217.33,6.06,50.0
2024-01-06 13:22:00,217.32,6.15,50.0
2024-01-06 13:24:00,217.53,6.15,49.99
2024-01-06 13:26:00,217.39,6.12,50.0
2024-01-06 13:28:00,217.16,6.2,50.0
2024-01-06 13:30:00,216.98,6.19,50.0
2024-01-06 13:32:00,217.2,6.17,49.99
2024-01-06 13:34:00,217.39,6.18,50.0
2024-01-06 13:36:00,217.73,6.17,49.99
2024-01-06 13:38:00,218.58,6.06,50.0
2024-01-06 13:40:00,218.73,6.07,50.0
2024-01-06 13:42:00,218.71,6.19,49.99
2024-01-06 13:44:00,218.61,6.01,50.01
2024-01-06 13:46:00,218.24,6.15,50.01
2024-01-06 13:48:00,218.21,6.18,50.02
2024-01-06 13:50:00,218.29,6.17,50.03
2024-01-06 13:52:00,218.65,6.1,50.04
2024-01-06 13:54:00,219.04,6.17,50.03
2024-01-06 13:56:00,218.98,6.13,50.02
2024-01-06 13:58:00,219.54,6.11,50.02
2024-01-06 14:00:00,219.34,6.05,50.01
2024-01-06 14:02:00,219.41,6.15,50.02
2024-01-06 14:04:00,219.53,6.09,50.02
2024-01-06 14:06:00,220.05,6.13,50.03
2024-01-06 14:08:00,220.16,6.02,50.02
2024-01-06 14:10:00,220.32,6.09,50.02
2024-01-06 14:12:00,220.9,6.12,50.04
2024-01-06 14:14:00,220.94,6.04,50.04
2024-01-06 14:16:00,220.65,6.16,50.04
2024-01-06 14:18:00,220.84,6.15,50.02
2024-01-06 14:20:00,221.04,6.01,50.02
2024-01-06 14:22:00,220.93,6.11,50.03
2024-01-06 14:24:00,221.4,6.04,50.03
2024-01-06 14:26:00,221.46,5.99,50.02
2024-01-06 14:28:00,221.41,6.13,50.03
2024-01-06 14:30:00,221.0,6.07,50.05
2024-01-06 14:32:00,221.04,6.06,50.05
2024-01-06 14:34:00,221.31,6.05,50.06
2024-01-06 14:36:00,221.19,6.11,50.06
2024-01-06 14:38:00,221.36,6.03,50.05
2024-01-06 14:40:00,221.69,6.06,50.05
2024-01-06 14:42:00,221.58,6.11,50.05
2024-01-06 14:44:00,221.53,6.11,50.06
2024-01-06 14:46:00,221.35,6.17,50.06
2024-01-06 14:48:00,220.99,6.1,50.06
2024-01-06 14:50:00,221.14,6.08,50.06
2024-01-06 14:52:00,220.82,6.13,50.05
2024-01-06 14:54:00,220.43,6.11,50.06
2024-01-06 14:56:00,220.31,6.13,50.08
2024-01-06 14:58:00,220.59,6.07,50.06
2024-01-06 15:00:00,219.82,6.09,50.08
2024-01-06 15:02:00,219.43,6.15,50.07
2024-01-06 15:04:00,219.46,6.15,50.06
2024-01-06 15:06:00,219.52,6.09,50.07
2024-01-06 15:08:00,219.61,6.11,50.08
2024-01-06 15:10:00,219.84,6.07,50.08
2024-01-06 15:12:00,219.81,6.11,50.11
2024-01-06 15:14:00,219.94,6.0,50.1
2024-01-06 15:16:00,219.26,6.1,50.08
2024-01-06 15:18:00,218.96,6.04,50.09
2024-01-06 15:20:00,218.96,6.14,50.08
2024-01-06 15:22:00,218.47,6.16,50.1
2024-01-06 15:24:00,218.62,6.11,50.09
2024-01-06 15:26:00,218.3,6.16,50.1
2024-01-06 15:28:00,218.39,6.17,50.11
2024-01-06 15:30:00,218.57,6.1,50.11
2024-01-06 15:32:00,218.27,6.14,50.11
2024-01-06 15:34:00,218.86,6.06,50.12
2024-01-06 15:36:00,219.38,6.15,50.13
2024-01-06 15:38:00,219.58,6.17,50.11
2024-01-06 15:40:00,219.1,6.12,50.09
2024-01-06 15:42:00,219.53,6.17,50.09
2024-01-06 15:44:00,219.4,6.11,50.09
2024-01-06 15:46:00,219.44,6.14,50.09
2024-01-06 15:48:00,219.77,6.13,50.08
2024-01-06 15:50:00,220.24,6.03,50.08
2024-01-06 15:52:00,220.58,6.05,50.08
2024-01-06 15:54:00,220.77,6.04,50.08
2024-01-06 15:56:00,220.71,6.06,50.11
2024-01-06 15:58:00,220.45,6.14,50.1
2024-01-06 16:00:00,220.06,6.1,50.11
2024-01-06 16:02:00,220.39,6.17,50.14
2024-01-06 16:04:00,220.47,6.06,50.14
2024-01-06 16:06:00,220.38,6.14,50.13
2024-01-06 16:08:00,221.21,6.12,50.11
2024-01-06 16:10:00,220.96,6.12,50.12
2024-01-06 16:12:00,220.52,6.13,50.1
2024-01-06 16:14:00,220.49,6.15,50.1
2024-01-06 16:16:00,219.96,6.11,50.09
2024-01-06 16:18:00,220.18,6.05,50.09
2024-01-06 16:20:00,219.47,6.12,50.08
2024-01-06 16:22:00,219.06,6.13,50.09
2024-01-06 16:24:00,218.98,6.13,50.1
2024-01-06 16:26:00,218.56,6.23,50.09
2024-01-06 16:28:00,218.79,6.16,50.09
2024-01-06 16:30:00,219.0,6.13,50.08
2024-01-06 16:32:00,218.88,6.09,50.07
2024-01-06 16:34:00,218.43,6.19,50.09
2024-01-06 16:36:00,218.77,6.19,50.08
2024-01-06 16:38:00,218.55,6.09,50.09
2024-01-06 16:40:00,218.63,6.12,50.1
2024-01-06 16:42:00,218.77,6.08,50.1
2024-01-06 16:44:00,219.01,6.17,50.1
2024-01-06 16:46:00,219.67,6.19,50.11
2024-01-06 16:48:00,219.38,6.05,50.1
2024-01-06 16:50:00,219.64,6.2,50.11
2024-01-06 16:52:00,220.05,6.09,50.11
2024-01-06 16:54:00,220.34,5.99,50.11
2024-01-06 16:56:00,220.67,6.1,50.1
2024-01-06 16:58:00,219.82,6.09,50.1
2024-01-06 17:00:00,219.51,6.12,50.1
2024-01-06 17:02:00,219.75,5.99,50.09
2024-01-06 17:04:00,219.64,6.14,50.09
2024-01-06 17:06:00,219.8,6.08,50.09
2024-01-06 17:08:00,219.55,6.15,50.08
2024-01-06 17:10:00,219.85,6.11,50.08
2024-01-06 17:12:00,219.62,6.04,50.07
2024-01-06 17:14:00,219.5,5.99,50.07
2024-01-06 17:16:00,219.83,6.13,50.07
2024-01-06 17:18:00,219.84,6.08,50.07
2024-01-06 17:20:00,220.38,6.14,50.07
2024-01-06 17:22:00,220.21,6.13,50.06
2024-01-06 17:24:00,220.12,6.13,50.06
2024-01-06 17:26:00,220.35,6.11,50.06
2024-01-06 17:28:00,220.54,6.04,50.05
2024-01-06 17:30:00,220.56,6.1,50.04
2024-01-06 17:32:00,220.72,6.12,50.04
2024-01-06 17:34:00,221.55,6.03,50.03
2024-01-06 17:36:00,221.42,6.07,50.03
2024-01-06 17:38:00,220.92,6.05,50.03
2024-01-06 17:40:00,221.35,6.18,50.04
2024-01-06 17:42:00,221.08,6.04,50.04
2024-01-06 17:44:00,221.71,6.06,50.03
2024-01-06 17:46:00,221.53,6.11,50.03
2024-01-06 17:48:00,221.46,6.1,50.01
2024-01-06 17:50:00,221.5,6.11,50.0
2024-01-06 17:52:00,221.21,5.98,50.02
2024-01-06 17:54:00,220.95,6.09,50.02
2024-01-06 17:56:00,221.48,6.06,50.02
2024-01-06 17:58:00,221.54,6.13,50.02
2024-01-06 18:00:00,221.21,6.0,50.0
2024-01-06 18:02:00,221.51,6.05,50.0
2024-01-06 18:04:00,221.26,6.08,50.0
2024-01-06 18:06:00,221.17,6.14,50.01
2024-01-06 18:08:00,220.6,6.1,50.0
2024-01-06 18:10:00,220.51,6.11,50.0
2024-01-06 18:12:00,220.6,6.12,50.0
2024-01-06 18:14:00,220.37,6.06,49.99
2024-01-06 18:16:00,220.07,6.2,49.98
2024-01-06 18:18:00,219.65,6.12,49.98
2024-01-06 18:20:00,219.58,6.18,49.99
2024-01-06 18:22:00,219.4,6.09,49.98
2024-01-06 18:24:00,219.7,6.09,49.96
2024-01-06 18:26:00,219.69,6.03,49.99
2024-01-06 18:28:00,219.35,6.1,49.99
2024-01-06 18:30:00,219.25,6.1,49.99
2024-01-06 18:32:00,219.78,6.14,50.01
2024-01-06 18:34:00,219.42,6.13,50.01
2024-01-06 18:36:00,219.54,6.18,50.01
2024-01-06 18:38:00,219.4,6.14,49.99
2024-01-06 18:40:00,219.31,6.11,49.98
2024-01-06 18:42:00,219.68,6.05,49.98
2024-01-06 18:44:00,219.79,6.17,49.98
2024-01-06 18:46:00,220.11,6.13,49.98
2024-01-06 18:48:00,219.73,6.03,49.98
2024-01-06 18:50:00,219.54,6.16,49.99
2024-01-06 18:52:00,219.48,6.05,49.99
2024-01-06 18:54:00,219.12,6.08,49.98
2024-01-06 18:56:00,219.07,6.18,49.98
2024-01-06 18:58:00,218.92,6.05,49.99
2024-01-06 19:00:00,218.65,6.13,49.98
2024-01-06 19:02:00,218.94,6.11,49.98
2024-01-06 19:04:00,219.11,6.22,49.99
2024-01-06 19:06:00,219.08,6.12,49.99
2024-01-06 19:08:00,218.75,6.1,49.98
2024-01-06 19:10:00,218.97,6.07,49.99
2024-01-06 19:12:00,219.24,6.12,49.99
2024-01-06 19:14:00,219.04,6.13,50.0
2024-01-06 19:16:00,218.8,6.05,50.01
2024-01-06 19:18:00,218.91,6.07,50.0
2024-01-06 19:20:00,218.61,6.09,50.0
2024-01-06 19:22:00,218.52,6.1,49.99
2024-01-06 19:24:00,218.44,6.14,49.99
2024-01-06 19:26:00,218.84,6.15,49.97
2024-01-06 19:28:00,219.02,6.15,49.97
2024-01-06 19:30:00,218.5,6.13,49.97
2024-01-06 19:32:00,218.11,6.07,49.97
2024-01-06 19:34:00,218.03,6.12,49.97
2024-01-06 19:36:00,217.64,6.13,49.97
2024-01-06 19:38:00,217.52,6.07,49.97
2024-01-06 19:40:00,217.14,6.17,49.97
2024-01-06 19:42:00,216.56,6.21,49.96
2024-01-06 19:44:00,217.11,6.16,49.95
2024-01-06 19:46:00,216.71,6.18,49.94
2024-01-06 19:48:00,216.68,6.25,49.94
2024-01-06 19:50:00,216.7,6.24,49.94
2024-01-06 19:52:00,216.13,6.2,49.93
2024-01-06 19:54:00,216.63,6.13,49.96
2024-01-06 19:56:00,217.14,6.12,49.96
2024-01-06 19:58:00,217.4,6.19,49.96
2024-01-06 20:00:00,217.84,6.14,49.96
2024-01-06 20:02:00,217.72,6.19,49.96
2024-01-06 20:04:00,217.82,6.18,49.94
2024-01-06 20:06:00,217.93,6.15,49.96
2024-01-06 20:08:00,217.4,6.23,49.96
2024-01-06 20:10:00,217.57,6.23,49.96
2024-01-06 20:12:00,217.71,6.16,49.96
2024-01-06 20:14:00,217.7,6.11,49.96
2024-01-06 20:16:00,216.88,6.18,49.96
2024-01-06 20:18:00,216.76,6.18,49.94
2024-01-06 20:20:00,217.44,6.15,49.94
2024-01-06 20:22:00,217.1,6.16,49.96
2024-01-06 20:24:00,217.46,6.19,49.96
2024-01-06 20:26:00,217.34,6.08,49.96
2024-01-06 20:28:00,217.25,6.21,49.96
2024-01-06 20:30:00,217.82,6.2,49.96
2024-01-06 20:32:00,217.19,6.23,49.97
2024-01-06 20:34:00,216.71,6.24,49.98
2024-01-06 20:36:00,216.77,6.25,49.99
2024-01-06 20:38:00,217.0,6.18,50.0
2024-01-06 20:40:00,216.86,6.16,49.99
2024-01-06 20:42:00,216.74,6.15,49.98
2024-01-06 20:44:00,216.79,6.15,49.99
2024-01-06 20:46:00,216.22,6.17,49.99
2024-01-06 20:48:00,216.11,6.17,49.97
2024-01-06 20:50:00,216.24,6.21,49.98
2024-01-06 20:52:00,216.6,6.18,49.98
2024-01-06 20:54:00,216.65,6.2,49.96
2024-01-06 20:56:00,216.34,6.25,49.94
2024-01-06 20:58:00,216.29,6.23,49.94
2024-01-06 21:00:00,216.15,6.18,49.94
2024-01-06 21:02:00,216.16,6.14,49.95
2024-01-06 21:04:00,216.66,6.16,49.93
